-20.388483604,-40.3176687813
-20.3783999445,-40.3184873253
-20.3782800874,-40.3184577249
-20.367634447,-40.3092203865
-20.3619709023,-40.3099563939
-20.3704238596,-40.3112178064
-20.3655744811,-40.3233541065
-20.3673062491,-40.3235849601
-20.3757775343,-40.3090464731
-20.3757674947,-40.3183953056
-20.3765498115,-40.3197050727
-20.3651198097,-40.3168982701
-20.3641298045,-40.3219869634
-20.3672439205,-40.3224648198
-20.3611752852,-40.3122210464
-20.3784634624,-40.3116897839
-20.3846803597,-40.3252273495
-20.3633364896,-40.3165948327
-20.3749041723,-40.3146121434
-20.3695393183,-40.3108874565
-20.3703615216,-40.3122750405
-20.3747952395,-40.3120875066
-20.3778688429,-40.3190583862
-20.3684660275,-40.3173594825
-20.3743537054,-40.31952189
-20.374911439,-40.3153209693
-20.3747451413,-40.3135497045
-20.3747017305,-40.3135259552
-20.3703816862,-40.3108714933
-20.3742988116,-40.3119526242
-20.373645456,-40.3146245577
-20.3699510757,-40.3150079599
-20.3766009827,-40.3196034283
-20.3755778954,-40.3155615355
-20.3662893546,-40.3180014971
-20.3631144966,-40.3096181486
-20.3677815567,-40.3227548777
-20.3864228902,-40.3250798894
-20.3672842665,-40.3221653945
-20.3642317037,-40.311237799
-20.3759490104,-40.3068130558
-20.3890851851,-40.3226847716
-20.3891477377,-40.3227186118
-20.3736929574,-40.3128331014
-20.3680872553,-40.3094790049
-20.3680666326,-40.3094670404
-20.3680186379,-40.3094391965
-20.3735494784,-40.3131345217
-20.3691025563,-40.3121426798
-20.3691754051,-40.3121823357
-20.3824923483,-40.3288667467
-20.3709815242,-40.3121242401
-20.3611146279,-40.3139613976
-20.3618259076,-40.3158845906
-20.3683563419,-40.3211300333
-20.3642565842,-40.3109136893
-20.3646594405,-40.3145690833
-20.3691026129,-40.3123062517
-20.3619190406,-40.3139516356
-20.3707360669,-40.3168915724
-20.3691605184,-40.3121742332
-20.3690723178,-40.312126219
-20.3764376675,-40.3196812925
-20.3701007647,-40.3152700217
-20.3744807306,-40.319265068
-20.3770088628,-40.3187435034
-20.3691573652,-40.3162292733
-20.3708234072,-40.3114787744
-20.3691848338,-40.3121874633
-20.3681280463,-40.3239683941
-20.3599910588,-40.3109033155
-20.371642388,-40.311510443
-20.3646644212,-40.3083593353
-20.3629820012,-40.3058026792
-20.3731811342,-40.3126954836
-20.3732149779,-40.3126255258
-20.373482102,-40.3064267172
-20.3728947217,-40.3180770758
-20.3811799806,-40.3258582633
-20.3703187362,-40.3128088478
-20.3616720383,-40.3158889157
-20.3633486758,-40.3172844517
-20.3771171463,-40.3177787073
-20.3706216022,-40.3107207507
-20.3701188436,-40.3121104987
-20.3692986109,-40.311619549
-20.3751168792,-40.3164229042
-20.3813252688,-40.3263972368
-20.3690463938,-40.3123138439
-20.3816082843,-40.3274588186
-20.3603061394,-40.3057464399
-20.3680783997,-40.3193510715
-20.3799297084,-40.3222315125
-20.3598965305,-40.3145479762
-20.3599130008,-40.3135934
-20.3598316389,-40.3137612509
-20.3596639021,-40.3138324916
-20.3599434262,-40.3132679606
-20.359506268,-40.3141618908
-20.3642657636,-40.3208440879
-20.3613429222,-40.3116075607
-20.3698196214,-40.3187046661
-20.371603014,-40.3212246235
-20.3715463797,-40.3204999614
-20.3716842895,-40.3190478998
-20.3716385481,-40.3191403921
-20.3715901442,-40.319239569
-20.372470417,-40.3186005317
-20.3729400905,-40.3197179687
-20.373042191,-40.3197620387
-20.3728879868,-40.3200808345
-20.3737699692,-40.3182636886
-20.373808632,-40.3181844335
-20.373933341,-40.3191621317
-20.3746658986,-40.3192468994
-20.3750352742,-40.31944749
-20.3751266557,-40.319497123
-20.3749271546,-40.3203863831
-20.3748301997,-40.3203336833
-20.3747564188,-40.3190752788
-20.3751891641,-40.3205186787
-20.375102285,-40.3204706939
-20.3761087631,-40.3205995026
-20.3763134427,-40.3201730707
-20.3755203942,-40.3203878178
-20.3724267667,-40.3175216699
-20.3761100443,-40.3203560842
-20.3766600087,-40.320647227
-20.3768295148,-40.3204265779
-20.3728848004,-40.3180718841
-20.3716018627,-40.3192155593
-20.3728740645,-40.3198551318
-20.375613051,-40.3201965363
-20.3737130973,-40.3181287651
-20.3745981553,-40.3192106977
-20.379258127,-40.3224378396
-20.3798803584,-40.321893325
-20.3788629258,-40.3220953022
-20.3778405885,-40.3217362702
-20.3794091245,-40.3209610811
-20.3794595582,-40.3208525346
-20.3798962379,-40.3206642908
-20.3799783442,-40.3197828954
-20.379712949,-40.3199501291
-20.3799549139,-40.3193377901
-20.379979051,-40.3181116238
-20.3788015211,-40.3200695022
-20.3788392847,-40.3196643962
-20.3790311234,-40.3192673568
-20.3795765174,-40.318146762
-20.3778155456,-40.3207579573
-20.3785486163,-40.3199239762
-20.3781387295,-40.3195728618
-20.3780497108,-40.3195276157
-20.3769089331,-40.3204723125
-20.3769980522,-40.3205210863
-20.3770443641,-40.3203344751
-20.3780879038,-40.3183146668
-20.3789841614,-40.3175657229
-20.3779989631,-40.3208572871
-20.3784599164,-40.318083427
-20.3789446588,-40.3175433857
-20.37772984,-40.3172336748
-20.3773788146,-40.3177468968
-20.3786522146,-40.3174454066
-20.3776294825,-40.3172202459
-20.3776586323,-40.3171595676
-20.379331097,-40.3174541194
-20.3791219061,-40.3190793292
-20.3798942344,-40.3180647484
-20.3782333295,-40.3173867464
-20.3784330338,-40.3172535918
-20.378260852,-40.3173300446
-20.3774129232,-40.31767419
-20.3788611924,-40.3187435946
-20.3844282458,-40.3298399119
-20.3840781639,-40.3296102618
-20.3847608087,-40.3314828606
-20.3851845675,-40.3304041277
-20.3854450033,-40.3304417814
-20.3839853715,-40.3295491878
-20.3859304102,-40.3295575973
-20.3850699772,-40.3247286391
-20.3849021332,-40.3248914845
-20.3838494889,-40.3260076834
-20.3839489599,-40.3255548466
-20.3842064695,-40.3256989433
-20.3836110186,-40.3260031255
-20.3836875571,-40.3272364105
-20.3834443315,-40.3276969087
-20.3831649889,-40.3275340946
-20.3834058005,-40.3272138777
-20.3832564497,-40.328655657
-20.3835803184,-40.3286760295
-20.3850090489,-40.3288383109
-20.3848457881,-40.3291179321
-20.3840977305,-40.3282620992
-20.3845415618,-40.3285126358
-20.3848077178,-40.3286552627
-20.3848805425,-40.3285702423
-20.3840876564,-40.3276591436
-20.3841825575,-40.3277117629
-20.3847305947,-40.3280158319
-20.3845991246,-40.3278194424
-20.3844149924,-40.3277127833
-20.3843270448,-40.327666138
-20.3842355953,-40.3276110926
-20.3840534115,-40.3275093313
-20.3857133184,-40.327627376
-20.3853624268,-40.3265522624
-20.3858328763,-40.3268159609
-20.3856578192,-40.3266009168
-20.3855634969,-40.3265456764
-20.3851904934,-40.3263342422
-20.3853984836,-40.3259941746
-20.3854983427,-40.3260622061
-20.3855310626,-40.3260598558
-20.3858881858,-40.3260580003
-20.3853516752,-40.3258031978
-20.38502238,-40.3249762688
-20.3853857344,-40.3250681273
-20.3857760015,-40.3277933568
-20.3858191164,-40.3288053588
-20.3861736522,-40.325090131
-20.3867199476,-40.3250439442
-20.3861951731,-40.3289533368
-20.3862488334,-40.3284535874
-20.386052295,-40.3281563865
-20.3867453969,-40.3282173004
-20.3866117427,-40.3279254011
-20.3867704858,-40.3273662086
-20.3863220086,-40.3270413096
-20.3868776334,-40.3262634743
-20.3875071576,-40.3249554038
-20.3870189072,-40.3277071365
-20.3870102324,-40.3275554591
-20.3871731532,-40.3270010921
-20.3875362784,-40.3260671384
-20.3825539208,-40.3267314896
-20.3826123717,-40.3272149759
-20.3825394103,-40.3267594325
-20.3866587535,-40.3250483768
-20.3831921936,-40.3275503309
-20.3826159046,-40.3261783016
-20.3880166067,-40.3269365273
-20.3878817548,-40.3263441725
-20.3883832489,-40.3264346521
-20.388987913,-40.3255838713
-20.3885798827,-40.3253939874
-20.3613188557,-40.3114488668
-20.3713106183,-40.3207338909
-20.377063217,-40.3163757016
-20.3595715503,-40.3109078727
-20.3642924229,-40.3208584875
-20.3767913432,-40.3213093141
-20.3780790172,-40.3209098397
-20.3603795338,-40.3106358135
-20.3604059988,-40.3108604608
-20.3595510892,-40.3108965156
-20.3825703067,-40.3261514629
-20.3747753859,-40.3193054094
-20.3663855739,-40.3225481736
-20.3752347922,-40.3167500913
-20.3789274167,-40.3175330748
-20.378963581,-40.3175547005
-20.3792366993,-40.3174005361
-20.3859411501,-40.3272220948
-20.3813919473,-40.3270464358
-20.3794608577,-40.3232046597
-20.3789175664,-40.3243997037
-20.3793286482,-40.324646568
-20.3793688328,-40.3245664588
-20.381711167,-40.3190363965
-20.3817107259,-40.3197363782
-20.3820134408,-40.3192003845
-20.3821293872,-40.3192606119
-20.375003938,-40.3169444573
-20.3750536449,-40.3168430534
-20.3748915041,-40.3168870764
-20.3749314986,-40.3168047621
-20.373627669,-40.3183081668
-20.3736722476,-40.3182143267
-20.3687620305,-40.3212132273
-20.3682774579,-40.3230221249
-20.3687046901,-40.316611857
-20.369099529,-40.3138863151
-20.3627303457,-40.3186577784
-20.3780373964,-40.3169233548
-20.3779648431,-40.3168807477
-20.3708557495,-40.3108477593
-20.3702102357,-40.3122096232
-20.370205513,-40.3121593281
-20.3603689986,-40.3049402667
-20.3594734882,-40.3108542757
-20.3597204129,-40.3109906544
-20.3598241713,-40.3110483195
-20.3602548997,-40.3112711358
-20.3609191152,-40.3175833718
-20.3595124443,-40.3037665451
-20.3588921699,-40.3029201126
-20.358450629,-40.302312988
-20.3816101462,-40.3119140965
-20.3813263019,-40.3269678449
-20.3667292802,-40.3227314655
-20.3667455832,-40.3227414452
-20.169627266,-40.196496697
-20.1696868126,-40.1964551763
-20.1695836216,-40.1957267322
-20.1699844544,-40.1960862854
-20.1698687653,-40.1955472617
-20.1699451019,-40.1957201371
-20.170014649,-40.1962321353
-20.1497562074,-40.2444300162
-19.0034278139,-40.388615812
-20.3727419805,-40.4159347658
-20.0699651652,-41.1272426705
-20.0849114082,-41.1271290365
-20.0708359863,-41.1234910452
-20.0718989818,-41.1312478354
-20.0740823048,-41.129977476
-20.071357906,-41.1317687849
-20.0833863675,-41.1239651228
-20.0710234943,-41.131586661
-20.0800379313,-41.1245687551
-20.0774251543,-41.1262113645
-20.1881289905,-40.255254116
-20.2382442386,-40.2690638904
-20.3531935094,-40.3116532988
-20.0775010696,-41.1261011012
-20.0775139483,-41.1261544088
-20.3563646685,-40.3664715676
-20.3558390124,-40.3659093256
-20.8015220741,-40.6411415432
-20.8335159701,-40.7230056556
-20.3171216373,-41.1373603538
-20.1470693998,-40.2715690702
-20.3533385418,-40.384723177
-20.3602588204,-40.3773413823
-20.3603592831,-40.3774692802
-20.3756135948,-40.3971333667
-20.3936815239,-40.4987467124
-20.3548222229,-40.4015804995
-20.3758320486,-40.3970745627
-20.3747279722,-40.3984366832
-20.3765105513,-40.3962453648
-20.1215736574,-40.3192580568
-20.1819511358,-40.2039320221
-20.1818743911,-40.2038811774
-20.1828636185,-40.2029099235
-20.1525028918,-40.2745559069
-20.1525837967,-40.2745134739
-20.1977294686,-40.281644094
-20.1978264778,-40.2816864145
-20.3077430831,-40.3099789435
-20.3541869615,-40.3792949047
-20.3542476508,-40.3793348929
-20.3574854677,-40.2970212047
-18.7553185489,-40.9097102123
-20.2935750684,-40.3482675737
-20.327598971,-40.3641514177
-20.3532860995,-40.3847549654
-20.386417535,-40.3728345094
-20.3621320977,-40.367270228
-20.3640747437,-40.3673522307
-20.3640909594,-40.3673595039
-20.3740695308,-40.4141257626
-20.2943381974,-40.3461826349
-20.3487657816,-40.293591256
-20.3385546236,-40.3844492828
-20.347558787,-40.3858166391
-20.3482032674,-40.382579461
-20.3363634039,-40.3583564383
-20.8337875141,-40.7003582423
-20.2980874109,-40.3489743421
-20.3656504923,-40.4251493012
-20.1772812325,-40.2012978315
-20.3531631055,-40.3821248985
-20.3455082402,-40.375809428
-20.3455124074,-40.3758073988
-20.3455173347,-40.3758050017
-20.3276023931,-40.364170424
-20.3298265317,-40.3609824984
-20.2799938289,-40.3888124389
-20.284560958,-40.3821562642
-20.3761281047,-40.3964949835
-20.3382787993,-40.3216750292
-20.3382825541,-40.3216677345
-20.3382871093,-40.3216588854
-20.238267937,-40.2872738466
-20.2020914023,-40.2526220583
-20.1784201401,-40.2035563653
-20.1642848074,-40.187012792
-19.0038170649,-40.3874252261
-20.1303431265,-40.2999540663
-20.1479525685,-40.2531559636
-19.9423291827,-40.5918260072
-20.2231655435,-40.2493241614
-20.2321722093,-40.2866518609
-20.1630825978,-40.2107441299
-20.360142317,-40.3773604326
-20.3600425505,-40.3774606921
-20.360087737,-40.3774194149
-20.3601242025,-40.3773817101
-20.2871079777,-40.3898427078
-20.2804992025,-40.3898156521
-20.3748796206,-40.3712832539
-20.3519293062,-40.3865486298
-20.4214808299,-40.4599143225
-20.4801838486,-40.359906161
-20.2965470869,-40.325251441
-18.1325977482,-40.3660907233
-20.3761770102,-40.3964370312
-20.3749783799,-40.3979181956
-20.2329166735,-40.2846148404
-20.2328681967,-40.2847587687
-20.2332146295,-40.2844392793
-20.2333140951,-40.284380672
-20.3818186427,-40.6255978772
-20.381826586,-40.6255774072
-20.3684992591,-40.6621974777
-20.3290071577,-41.1349854454
-20.3295909242,-41.1352279144
-20.1519460036,-40.2588526259
-20.1794295477,-40.2032334727
-18.7513842242,-40.889095697
-20.1927464,-40.2735198442
-20.1926560144,-40.2733474704
-18.7600221243,-40.8937310474
-19.9393566525,-40.6092450122
-20.1545157152,-40.2755491478
-20.1928183937,-40.2736653607
-20.1928161049,-40.2736133951
-20.192692634,-40.2773654047
-20.192646098,-40.2772815658
-20.1925245224,-40.2770366001
-20.1924938227,-40.2769458749
-20.1924452424,-40.2768041349
-20.1923146087,-40.2764658652
-20.19219578,-40.2761690491
-20.1922688408,-40.2763536868
-20.1921668534,-40.2760900183
-20.1921545342,-40.2760520951
-20.2919011033,-40.3450984826
-20.2945869273,-40.3469168276
-20.0546445551,-40.2040926358
-20.2949435049,-40.398336101
-20.3459293252,-40.3939520795
-19.9416822013,-40.60117927
-19.9417022279,-40.6011794719
-18.0816332403,-40.1124936813
-20.1926905547,-40.2771512185
-20.2035994243,-40.2778779589
-18.2912604133,-39.9596064879
-19.9389305054,-40.6002794976
-20.3291765037,-41.1350247971
-20.1822869908,-40.204894314
-20.060559854,-40.1891501077
-20.1935464541,-40.2654296338
-20.0940487553,-41.1186129751
-20.0894132831,-41.1188189916
-20.0886891686,-41.1192460968
-20.2327741314,-40.2718571142
-20.2341879403,-40.2862613217
-20.0862148218,-41.1196482568
-20.0862268137,-41.1196919226
-18.868505126,-41.1268698133
-18.8686456812,-41.1267858812
-18.8636828354,-41.1195257495
-18.1244828644,-40.3660355258
-18.1247895859,-40.3677794317
-18.1245390647,-40.3674767868
-18.1247888934,-40.3681435727
-18.124257253,-40.3681115245
-18.1242516472,-40.3683883663
-18.1242538698,-40.3682602156
-18.1225804388,-40.3655527528
-18.1234325147,-40.3625090209
-18.1237156302,-40.3678470014
-18.1235542792,-40.3680819993
-18.1238420893,-40.3665535021
-18.1238480553,-40.3663311077
-18.1238538185,-40.3661233668
-18.1234819094,-40.3661075756
-18.1234770842,-40.3661920069
-18.1234698956,-40.366400671
-18.1234621265,-40.3665705055
-18.1234594193,-40.3666605252
-18.1234606834,-40.3666107558
-18.1234582194,-40.3667077586
-18.1230905226,-40.3645619319
-18.1231893461,-40.3642060325
-18.1235821521,-40.3637995191
-18.1234249911,-40.3644695951
-18.1241984959,-40.3645026756
-18.1238983844,-40.3644917527
-18.1233013504,-40.3643414591
-18.1243397725,-40.36492287
-18.1236918552,-40.3653871578
-18.1236270277,-40.3653899666
-18.1233036409,-40.3650411383
-18.1238329339,-40.3647165385
-18.1235541694,-40.3653935647
-18.1232934931,-40.3651398006
-18.1229721098,-40.3645462628
-18.1231915309,-40.3653361773
-18.1227078867,-40.3653678283
-18.1226943648,-40.3651199735
-18.1240640849,-40.3659356816
-18.1240325572,-40.3654606721
-18.123534078,-40.3659603795
-18.1241002346,-40.365456102
-18.1228144956,-40.3660217795
-18.1234578641,-40.366857518
-18.1234448507,-40.3669764541
-18.1234429428,-40.3670234751
-18.1234417182,-40.3670536622
-18.1234350462,-40.3671755564
-18.1234303171,-40.3672426796
-18.1237210075,-40.3670740069
-18.1237220843,-40.3670311585
-18.123723059,-40.3669923759
-18.1237242842,-40.3669436325
-18.1237349866,-40.3668709816
-18.1237365213,-40.3667786173
-18.1237384566,-40.3667194449
-18.1237408235,-40.3666470912
-18.1237422937,-40.366602128
-18.1234118986,-40.3630031795
-18.1235445412,-40.3627302587
-18.123880963,-40.3621941172
-18.1237633223,-40.3627903418
-18.1239522226,-40.3632611557
-18.1238906367,-40.3632525626
-18.1236374614,-40.3632172408
-18.1234642569,-40.3635338475
-18.123449908,-40.3636530553
-18.1234750904,-40.3637945071
-18.1231566381,-40.3641366989
-18.1233878078,-40.3632519831
-18.1234025747,-40.3630994754
-18.1234286086,-40.3628312062
-18.1234356819,-40.3627593644
-18.123441953,-40.3626956712
-18.1234578042,-40.3625920287
-18.1225592093,-40.365757832
-18.1225771865,-40.3655852631
-18.1230359344,-40.364315228
-18.1240583123,-40.3639253333
-18.1239434308,-40.3639177202
-18.1238390269,-40.3639085893
-18.1237329417,-40.3638995351
-18.1236959909,-40.3638953098
-18.1236140838,-40.363885083
-18.1235425912,-40.3638803379
-18.1236114266,-40.364474683
-18.1237599782,-40.3644867156
-18.1238507719,-40.364490019
-18.1239543959,-40.3644937914
-18.1240158098,-40.3644960271
-18.1240801806,-40.3644983697
-18.1241398825,-40.364500542
-18.1238298471,-40.3632440826
-18.1237753022,-40.363806711
-18.1238816945,-40.3638091587
-18.1286343193,-40.356314339
-18.128768785,-40.3563020955
-18.1284822813,-40.3551996264
-18.1292283441,-40.3563282923
-18.1295774833,-40.3568911867
-18.1295351849,-40.356583613
-18.1295252728,-40.3565149963
-18.1295007267,-40.3563450817
-18.1293810797,-40.3562059818
-18.1293000881,-40.3562198991
-18.1292175685,-40.3562340786
-18.1291101721,-40.356252533
-18.1260417568,-40.3769236813
-18.1260115103,-40.3770386671
-18.1259848934,-40.3771372558
-18.1259640123,-40.3772101239
-18.1259294936,-40.3773351657
-18.125896834,-40.3774658253
-18.1258731617,-40.3775605319
-18.125844699,-40.3776749558
-18.1258188615,-40.3777791169
-18.1255218051,-40.3787802397
-18.1249772438,-40.3788261724
-18.1256634007,-40.3782293633
-18.1256950858,-40.3781123338
-18.1257227895,-40.37801752
-18.1257840058,-40.3777899147
-18.1250024217,-40.3789878692
-18.1250474279,-40.3788333404
-18.1250806634,-40.3786982103
-18.1251493751,-40.3784144494
-18.1252389025,-40.3780558364
-18.1251883948,-40.37801854
-18.1251673734,-40.3781012503
-18.1251289671,-40.3782523665
-18.125103137,-40.3783524341
-18.125029263,-40.3786318791
-18.1249400805,-40.3789467374
-18.1234466492,-40.3745568383
-18.12356218,-40.3746649279
-18.1237216363,-40.3746331741
-18.1237808035,-40.3747249128
-18.1239271918,-40.374763105
-18.1239777914,-40.3747014227
-18.1241027427,-40.3753100529
-18.1243120567,-40.3743666256
-18.1243647266,-40.3741543452
-18.1244117522,-40.3739771412
-18.1244642648,-40.3737792583
-18.1245190769,-40.3731103649
-18.1243718836,-40.3730706896
-18.1242704158,-40.3729707667
-18.1246435895,-40.3736515926
-18.1248870045,-40.3737146517
-18.1250013077,-40.3739420593
-18.1249779641,-40.3740330989
-18.1248690187,-40.3744955188
-18.1245814051,-40.3749464381
-18.1247071624,-40.3752064779
-18.1246721038,-40.3753514966
-18.1246374475,-40.37549496
-18.1247678425,-40.3753116775
-18.124722576,-40.3755070906
-18.1247012131,-40.3755993115
-18.1246624162,-40.3757667915
-18.1246334327,-40.375891912
-18.1246066458,-40.3760075478
-18.1245804641,-40.3761205677
-18.1249737775,-40.376306928
-18.1250104695,-40.3761577647
-18.125071639,-40.3759090936
-18.1251021166,-40.3757851886
-18.1251336346,-40.3756570568
-18.1251626695,-40.3755390197
-18.1252038923,-40.3753746059
-18.1249409475,-40.3745791007
-18.1252614025,-40.3750284114
-18.1253801712,-40.3746834245
-18.125409838,-40.3745552683
-18.1249856466,-40.3743906279
-18.1250096775,-40.3742921873
-18.1250325028,-40.3742021199
-18.1254352728,-40.3744534825
-18.1254654942,-40.3743228072
-18.1254889743,-40.3742169527
-18.1250619047,-40.3740861032
-18.1247732982,-40.3731030357
-18.1249123964,-40.3726102261
-18.1250199817,-40.3726407163
-18.1251882138,-40.3726079761
-18.1253019734,-40.3726404151
-18.1254085866,-40.3725868139
-18.1254276162,-40.3725135558
-18.1254457344,-40.3724438043
-18.1254669344,-40.3723621888
-18.1254986726,-40.3722161581
-18.1252457594,-40.3720982315
-18.1251652164,-40.3720758455
-18.1250708791,-40.3720493119
-18.1244676473,-40.3718069271
-18.1256401789,-40.3731477533
-18.1256667038,-40.3732531362
-18.1255621216,-40.3732230044
-18.1255839182,-40.3736130164
-18.1255060496,-40.3735926276
-18.1253862712,-40.3735618251
-18.12530712,-40.3735419716
-18.1254123478,-40.375010152
-18.1257529805,-40.3751645662
-18.1258603188,-40.3750583667
-18.1258796455,-40.3749822285
-18.1259114147,-40.374857075
-18.1239591079,-40.3638109396
-18.1240326806,-40.3638126322
-18.1236420437,-40.3627898832
-18.123711815,-40.3627901473
-18.1238198501,-40.3627905553
-18.1239376,-40.3627910007
-18.1239597127,-40.3623977862
-18.123945728,-40.3623171612
-18.1235175292,-40.367910462
-18.1236502514,-40.3678519975
-18.1235388435,-40.3680099488
-18.1235670971,-40.3681418306
-18.1237092354,-40.3680954333
-18.1237980451,-40.3680242503
-18.1238441096,-40.3679876761
-18.1239026407,-40.3679428556
-18.1238517219,-40.366192687
-18.1238459467,-40.3664102565
-18.1238450814,-40.3664684062
-18.1238244345,-40.3670055783
-18.1238162522,-40.3671239464
-18.1238106781,-40.367204586
-18.1238075044,-40.3672575445
-18.1238055747,-40.3673180675
-18.1238027076,-40.3674080323
-18.1241977786,-40.3671309526
-18.1241990746,-40.3670534001
-18.1241997608,-40.366994783
-18.1242015757,-40.3668397864
-18.1242023181,-40.3667762989
-18.1242031769,-40.3667029202
-18.1242040522,-40.3666280891
-18.1242049465,-40.3665517233
-18.1242056871,-40.3664884786
-18.1242066464,-40.3664065044
-18.1242073501,-40.3663463016
-18.1242082832,-40.3662666124
-18.1242090112,-40.3662043637
-18.1242097132,-40.3661443905
-18.1242124239,-40.3660735939
-18.1242904578,-40.3646169608
-18.1242194603,-40.3646139004
-18.1241524981,-40.3646110131
-18.1240570979,-40.3646069008
-18.1239647741,-40.364603628
-18.1238699142,-40.3649442191
-18.1238547432,-40.3650091995
-18.1240386425,-40.3653510274
-18.1240960638,-40.365347698
-18.1243014626,-40.3651996365
-18.1243236548,-40.3650393135
-18.1243511289,-40.3648408279
-18.1236337405,-40.3645766837
-18.1235518887,-40.3645737103
-18.1234616361,-40.3645704309
-18.1233351926,-40.3647366268
-18.1233200131,-40.3648734742
-18.1233130058,-40.3649366483
-18.1232935031,-40.365345415
-18.1235047128,-40.3653960078
-18.1237635933,-40.3651197647
-18.1237809148,-40.3650245883
-18.123792529,-40.3649594869
-18.123797591,-40.3649290506
-18.1238105502,-40.3648511313
-18.1238243079,-40.3647684077
-18.1227581474,-40.364672304
-18.122745265,-40.3647568607
-18.1227356172,-40.3648201824
-18.122720067,-40.3649222406
-18.1226884799,-40.3652012445
-18.122868158,-40.3653794288
-18.1232006908,-40.3652380678
-18.1232126691,-40.3651040159
-18.123228202,-40.3649103136
-18.1232378801,-40.3648206636
-18.1232458018,-40.3647472795
-18.1231603172,-40.365637491
-18.1239570342,-40.3654657719
-18.1238812824,-40.3654733224
-18.1259582873,-40.3746724174
-18.1259963769,-40.3745223603
-18.1256363876,-40.3741019077
-18.1254461337,-40.3768458682
-18.1265163496,-40.3746939526
-18.1264842676,-40.3748255978
-18.125990495,-40.3750109701
-18.1260240214,-40.3748751187
-18.1260592022,-40.3747325607
-18.1261000313,-40.3745678744
-18.1258373051,-40.3756349134
-18.1262589398,-40.3757380711
-18.1262222879,-40.375884565
-18.1261843039,-40.3760363835
-18.1254832384,-40.3766879499
-18.1255158359,-40.3765492161
-18.1255501285,-40.3764032687
-18.1257186497,-40.3756860371
-18.1256887454,-40.3758133124
-18.1256632977,-40.3759216181
-18.1256369198,-40.376033882
-18.1253242856,-40.3753740522
-18.1253010176,-40.3754716161
-18.1252772326,-40.3755713478
-18.1252551681,-40.3756638677
-18.1252300956,-40.3757689969
-18.125208888,-40.3758579219
-18.1251863446,-40.3759524435
-18.1251630587,-40.3760500836
-18.1251143944,-40.3762541319
-18.1250549406,-40.3765034221
-18.1257958716,-40.3758075482
-18.1257377106,-40.3760587162
-18.125712113,-40.3761692605
-18.1256615406,-40.3763876538
-18.1260782635,-40.3764602205
-18.1260462547,-40.3765881533
-18.126018563,-40.3766988345
-18.1259879811,-40.3768210691
-18.125582845,-40.3767274955
-18.125621577,-40.3765602326
-18.1261276684,-40.3766915326
-18.1272112762,-40.3769307265
-18.1272365169,-40.3768400857
-18.1272154344,-40.3766653685
-18.1271337715,-40.3766361819
-18.1270155629,-40.376593935
-18.1267496539,-40.3764988999
-18.1266367802,-40.376896416
-18.1265963778,-40.3764441204
-18.1265118892,-40.3768545534
-18.1264036966,-40.3768184985
-18.1264719623,-40.3763985401
-18.1263848538,-40.3763664628
-18.1262934801,-40.3767820177
-18.1262154411,-40.3767560672
-18.1261492869,-40.376604202
-18.1261765825,-40.3764939392
-18.1273801817,-40.3763997757
-18.1270556551,-40.3764902142
